,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado
151,150.15,Benevides ,PA,Norte,18/09/2013,41067641.0,RESIDENCIAL NOVO PARAISO DO MURINIM II,CAIXA,FAR,Concluído,531,531,0,0,32905780.0,32905780.06
152,150.17,Bragança ,PA,Norte,26/08/2013,40597125.0,ANTONIO PEREIRA,CAIXA,FAR,Não Concluído,1,0,1,0,70092800.0,68277396.48
153,150.17,Bragança ,PA,Norte,30/05/2012,36574402.0,LOTEAMENTO RESIDENCIAL JOAO MOTA - PMCMV RECURSOS FAR,CAIXA,FAR,Concluído,1,1,0,0,70304000.0,70304000.0
154,150.18,Breves ,PA,Norte,28/12/2010,33902556.0,RES. NOVA VIDA,CAIXA,FAR,Não Concluído,490,0,490,0,19286150.0,15500390.0
155,150.18,Breves ,PA,Norte,28/02/2013,39041877.0,RES PARAUAU,CAIXA,FAR,Não Concluído,500,0,500,0,29700000.0,4898842.59
156,150.21,Cametá ,PA,Norte,31/01/2013,38227702.0,MORADA CAA-MUTA,CAIXA,FAR,Não Concluído,949,0,949,0,56940000.0,55283046.0
157,150.21,Cametá ,PA,Norte,17/04/2012,36825559.0,PARQ ENCANTADO,CAIXA,FAR,Não Concluído,540,0,540,0,32399183.12,31757123.43
158,150.22,Capanema ,PA,Norte,12/07/2012,36755567.0,CONJUNTO HABITACIONAL JOSE NETO,CAIXA,FAR,Concluído,1,1,0,0,53664000.0,53664000.0
159,150.23,Capitão Poço ,PA,Norte,23/08/2013,38365274.0,RESIDENCIAL GOIANIA II,CAIXA,FAR,Concluído,398,398,0,0,23640084.0,23640084.43
160,150.23,Capitão Poço ,PA,Norte,08/02/2012,36470382.0,RESIDENCIAL JARDIM GOIANIA,CAIXA,FAR,Concluído,650,650,0,0,33799685.0,33799685.0
161,150.24,Castanhal ,PA,Norte,30/10/2009,27031829.0,LOTEAMENTO RESIDENCIAL JARDIM DOS TANGARAS,CAIXA,FAR,Concluído,496,496,0,0,19545942.0,19545942.0
162,150.24,Castanhal ,PA,Norte,18/12/2009,29573381.0,RESIDENCIAL PARQUE DOS CASTANHAIS-PMCMV-RECURSOS FAR,CAIXA,FAR,Concluído,499,499,0,0,19001012.0,19001011.82
163,150.24,Castanhal ,PA,Norte,31/05/2010,32037261.0,JARDIM DOS IPES ROSAS,CAIXA,FAR,Concluído,344,344,0,0,14644693.0,14644692.59
164,150.24,Castanhal ,PA,Norte,31/05/2010,32037375.0,RESIDENCIAL JARDIM DOS IPES ROXOS,CAIXA,FAR,Concluído,360,360,0,0,15325398.0,15325398.26
165,150.24,Castanhal ,PA,Norte,31/05/2010,32042268.0,RESIDENCIAL PARQUE DOS IPES BRANCOS,CAIXA,FAR,Concluído,376,376,0,0,16130280.0,16130279.88
166,150.24,Castanhal ,PA,Norte,31/05/2010,32020427.0,RESIDENCIAL JARDIM DOS IPES AMARELOS,CAIXA,FAR,Concluído,332,332,0,0,14124314.0,14124314.45
167,150.24,Castanhal ,PA,Norte,09/04/2010,31910729.0,RESIDENCIAL PARQUE DOS BURITIS,CAIXA,FAR,Concluído,500,500,0,0,19602728.0,19602727.07
168,150.24,Castanhal ,PA,Norte,17/10/2013,31616027.0,RESIDENCIAL JARDIM DAS FLORES MODULO I - LOTEAMENTO,CAIXA,FAR,Concluído,500,500,0,0,29907530.0,29907530.25
169,150.24,Castanhal ,PA,Norte,25/03/2013,39755602.0,RESIDENCIAL JAPIIM I E II,CAIXA,FAR,Concluído,1,1,0,0,59604000.0,59604000.0
170,150.24,Castanhal ,PA,Norte,26/12/2013,41554012.0,GIRASSOL II,CAIXA,FAR,Não Concluído,688,0,688,0,40729600.0,33834078.72
171,150.33,Igarapé-Miri ,PA,Norte,28/11/2013,40280084.0,RESIDENCIAL TICIANO MIRANDA,CAIXA,FAR,Concluído,435,435,0,0,25926000.0,25926000.0
172,150.33,Igarapé-Miri ,PA,Norte,29/07/2010,31934277.0,LOTEAMENTO RSIDENCIAL ACAILAR I,CAIXA,FAR,Concluído,430,430,0,0,16478182.0,16478182.24
173,150.33,Igarapé-Miri ,PA,Norte,29/07/2010,31952360.0,LOTEAMENTO RESIDENCIAL ACAILAR II,CAIXA,FAR,Concluído,252,252,0,0,9663924.0,9663924.09
174,150.36,Itaituba ,PA,Norte,05/01/2010,30512880.0,RESIDENCIAL VALE DO PIRACANA MODULO I - PMCMV-RECURSOS FAR,CAIXA,FAR,Concluído,460,460,0,0,18195668.0,18195668.07
175,150.36,Itaituba ,PA,Norte,05/01/2010,30512994.0,RESIDENCIAL VALE DO PIRACANA MODULO II-PMCMV-RECURSOS FAR,CAIXA,FAR,Concluído,470,470,0,0,18591226.0,18591226.83
176,150.36,Itaituba ,PA,Norte,31/03/2010,29674986.0,VIVA ITAITUBA I,CAIXA,FAR,Concluído,500,500,0,0,19787818.0,19787817.32
177,150.36,Itaituba ,PA,Norte,23/02/2012,36857416.0,RESIDENCIAL WIRLAND FREIRE,CAIXA,FAR,Concluído,1,1,0,0,51960853.0,51960853.96
178,150.37,Itupiranga ,PA,Norte,30/04/2012,37645103.0,RESIDENCIAL CIDADE NOVA - MCMV2,CAIXA,FAR,Concluído,626,626,0,0,32551688.0,32551687.0
179,150.38,Jacundá ,PA,Norte,27/06/2013,41004273.0,RESIDENCIAL RECANTO DO BURITI,CAIXA,FAR,Concluído,444,444,0,0,26640000.0,26640000.0
180,150.38,Jacundá ,PA,Norte,27/06/2013,41004505.0,RESIDENCIAL ARRAIAS,CAIXA,FAR,Concluído,494,494,0,0,29640000.0,29640000.0
181,150.42,Marabá ,PA,Norte,31/10/2012,37756596.0,RESIDENCIAL JARDIM DO EDEM - PMCMV 2,CAIXA,FAR,Concluído,968,968,0,0,58080000.0,58080000.01
182,150.42,Marabá ,PA,Norte,31/07/2012,38327381.0,"MAGALHAES, RES",CAIXA,FAR,Não Concluído,1,0,1,0,76707729.0,73836113.74
183,150.42,Marabá ,PA,Norte,09/07/2010,32054326.0,RESIDENCIAL VALE DO TOCANTINS,CAIXA,FAR,Concluído,1,1,0,0,43122212.0,43122211.8
184,150.42,Marabá ,PA,Norte,08/07/2010,32056265.0,LOTEAMENTO RESIDENCIAL TIRADENTES,CAIXA,FAR,Concluído,1,1,0,0,55779888.0,55779886.29
185,150.47,Moju ,PA,Norte,02/07/2010,32020646.0,RESIDENCIAL LAERCIO BARBALHO-PMCMV-RECURSOS FAR,CAIXA,FAR,Concluído,496,496,0,0,21548746.0,21548745.87
186,150.47,Moju ,PA,Norte,28/12/2012,40144115.0,OTON GOMES DE LIMA,CAIXA,FAR,Concluído,500,500,0,0,29600000.0,29600000.0
187,150.48,Monte Alegre ,PA,Norte,28/12/2010,33962738.0,RESIDENCIAL JARDIM UNIAO,CAIXA,FAR,Concluído,170,170,0,0,7035913.0,7035913.57
188,150.53,Oriximiná ,PA,Norte,29/06/2012,38264555.0,RESIDENCIAL TIA ANA,CAIXA,FAR,Concluído,994,994,0,0,51685937.0,51685937.07
189,150.55,Paragominas ,PA,Norte,30/03/2012,36506936.0,RESIDENCIAL MORADA DOS VENTOS,CAIXA,FAR,Concluído,1,1,0,0,57200000.0,57200000.0
190,150.55,Paragominas ,PA,Norte,18/12/2009,29573727.0,MORADA DO SOL II - PMCMV - RECURSOS FAR,CAIXA,FAR,Concluído,484,484,0,0,20433972.0,20433971.9
191,150.55,Paragominas ,PA,Norte,11/12/2009,30057262.0,MORADA DO SOL - MODULO I - PMCMV - FAR,CAIXA,FAR,Concluído,485,485,0,0,20676446.0,20676446.62
192,150.55,Paragominas ,PA,Norte,06/08/2014,39482254.0,RESIDENCIAL SANTA ROSA,CAIXA,FAR,Concluído,400,400,0,0,24000000.0,24000000.0
193,150.65,Santa Isabel do Pará ,PA,Norte,16/10/2009,29384368.0,JARDIM DAS GARCAS - PMCMV-RECURSOS FAR,CAIXA,FAR,Concluído,224,224,0,0,7843099.0,7843098.86
194,150.65,Santa Isabel do Pará ,PA,Norte,06/06/2013,37955624.0,RESIDENCIAL PORANGABA,CAIXA,FAR,Concluído,500,500,0,0,30818045.0,30818045.0
195,150.65,Santa Isabel do Pará ,PA,Norte,23/02/2012,36791957.0,CONJUNTO HABITACIONAL MITSUYOSHI KATO I,CAIXA,FAR,Concluído,448,448,0,0,22398832.0,22398832.06
196,150.65,Santa Isabel do Pará ,PA,Norte,12/01/2012,36707440.0,CONJUNTO HABITACIONAL MITSUYOSHI KATO II,CAIXA,FAR,Concluído,478,478,0,0,23898794.0,23898794.49
197,150.67,Santana do Araguaia ,PA,Norte,30/07/2010,33895480.0,RESIDENCIAL RIO ARAGUAIA,CAIXA,FAR,Concluído,413,413,0,0,16395015.0,16395014.52
198,150.68,Santarém ,PA,Norte,26/12/2011,36199113.0,RESIDENCIAL SALVACAO - PMCMV 2,CAIXA,FAR,Concluído,3,3,0,0,161911792.0,161911787.7
199,150.68,Santarém ,PA,Norte,06/06/2012,36754206.0,RES. MOACARA,CAIXA,FAR,Não Concluído,768,0,768,0,63745927.16,48593680.77
200,150.68,Santarém ,PA,Norte,12/11/2012,39396453.0,MOACARA 2,CAIXA,FAR,Não Concluído,640,0,640,0,52638219.41,41083143.03
201,150.73,São Félix do Xingu ,PA,Norte,07/11/2013,40860985.0,RESIDENCIAL MONTENEGRO - MCMV,CAIXA,FAR,Concluído,1,1,0,0,59995949.0,59995949.43
202,150.76,São Miguel do Guamá ,PA,Norte,23/05/2014,39647380.0,APOLONIO ALVES,CAIXA,FAR,Não Concluído,250,0,250,0,14800000.0,14061480.0
203,150.76,São Miguel do Guamá ,PA,Norte,14/03/2012,37718047.0,LOTEAMENTO RAIMUNDO GUEIRREIRO,CAIXA,FAR,Concluído,450,450,0,0,23400000.0,23400000.0
204,150.8,Tomé-Açu ,PA,Norte,29/07/2013,40398972.0,RESIDENCIAL VALLE DO IPITINGA,CAIXA,FAR,Concluído,402,402,0,0,24120000.0,24120000.0
205,150.81,Tucuruí ,PA,Norte,26/09/2011,35712548.0,RESIDENCIAL CRISTO VIVE,CAIXA,FAR,Concluído,1,1,0,0,71858758.0,69962367.2
206,150.82,Vigia ,PA,Norte,30/10/2013,37586819.0,IGARAPE ROCINHA,CAIXA,FAR,Não Concluído,126,0,126,0,7543620.0,7469692.52
207,150.82,Vigia ,PA,Norte,26/02/2014,42690559.0,LOTEAMENTO RES VIGILENGA,CAIXA,FAR,Concluído,280,280,0,0,16576000.0,16576000.0
208,150.83,Viseu ,PA,Norte,29/11/2013,40938384.0,LOTEAMENTO RESIDENCIAL VALE DO PIRIA,CAIXA,FAR,Concluído,496,496,0,0,29758854.0,29758853.79
209,150.83,Viseu ,PA,Norte,30/07/2010,33817770.0,RESIDENCIAL RIO GURUPI,CAIXA,FAR,Concluído,498,498,0,0,20668626.0,20668626.9
210,150.613,Redenção ,PA,Norte,19/01/2010,30026431.0,LOTEAMENTO JARDIM AMERICA - PMCMV 0 A 3,CAIXA,FAR,Concluído,500,500,0,0,19789516.0,19789516.63
211,150.613,Redenção ,PA,Norte,25/09/2013,41187352.0,CONJUNTO RESIDENCIAL PRIMAVERA,CAIXA,FAR,Concluído,498,498,0,0,29880000.0,29879999.99
212,150.613,Redenção ,PA,Norte,30/01/2014,42129018.0,RESIDENCIAL JARDIM IPIRANGA,CAIXA,FAR,Concluído,800,800,0,0,48000000.0,48000000.0
213,150.84,Xinguara ,PA,Norte,28/11/2017,48620107.0,RESIDENCIAL JARDIM TROPICAL I,CAIXA,FAR,Concluído,100,100,0,0,6500000.0,6500000.0
214,150.84,Xinguara ,PA,Norte,28/11/2017,48620211.0,RESIDENCIAL JARDIM TROPICAL II,CAIXA,FAR,Concluído,100,100,0,0,6500000.0,6500000.0
215,150.84,Xinguara ,PA,Norte,28/11/2017,48620325.0,RESIDENCIAL JARDIM TROPICAL III,CAIXA,FAR,Concluído,100,100,0,0,6500000.0,6500000.0
216,150.84,Xinguara ,PA,Norte,28/11/2017,48620544.0,RESIDENCIAL JARDIM TROPICAL IV,CAIXA,FAR,Concluído,100,100,0,0,6500000.0,6500000.0
217,130.353,Presidente Figueiredo ,AM,Norte,26/11/2012,39737623.0,RESIDENCIAL GALO DA SERRA,CAIXA,FAR,Concluído,180,180,0,0,11160000.0,11160000.0
218,130.356,Rio Preto da Eva ,AM,Norte,29/11/2011,32024062.0,LOTEAMENTO MULTIFAMILIAR POPULAR - RIO PRETO DA EVA,CAIXA,FAR,Concluído,500,500,0,0,26641334.0,26641334.48
219,130.406,Tabatinga ,AM,Norte,19/09/2012,38484176.0,CJ RS TABATINGA,CAIXA,FAR,Não Concluído,450,0,450,0,29833162.93,23672046.6
220,211.13,São Luís,MA,Nordeste,28/11/2017,48583216.0,RESIDENCIAL SAO JERONIMO,CAIXA,FAR,Concluído,500,500,0,0,40000000.0,40000000.0
221,211.13,São Luís,MA,Nordeste,30/12/2013,40854178.0,MATO GROSSO II,CAIXA,FAR,Não Concluído,1,0,1,0,125342079.54,122206242.6
222,211.13,São Luís,MA,Nordeste,30/12/2013,40854409.0,MATO GROSSO III,CAIXA,FAR,Não Concluído,300,0,300,0,18290810.0,17667093.28
223,211.13,São Luís,MA,Nordeste,26/12/2013,41998020.0,RES MORADA DO SOL - ETAPA I,CAIXA,FAR,Concluído,1,1,0,0,86062920.0,86062919.19
224,211.13,São Luís,MA,Nordeste,26/12/2013,41998572.0,MORADA DO SOL 2,CAIXA,FAR,Não Concluído,762,0,762,0,46482000.0,45705750.6
225,211.13,São Luís,MA,Nordeste,11/05/2016,43378216.0,RESIDENCIAL JOMAR MORAES,CAIXA,FAR,Concluído,1,1,0,0,73968000.0,73968000.0
226,211.13,São Luís,MA,Nordeste,11/05/2016,45477349.0,RES JOSE CHAGAS,CAIXA,FAR,Concluído,256,256,0,0,17883720.0,17883720.26
227,211.13,São Luís,MA,Nordeste,25/06/2012,38170459.0,RESIDENCIAL AMENDOEIRA - ETAPA 1,CAIXA,FAR,Concluído,500,500,0,0,25997388.0,25997388.01
228,211.13,São Luís,MA,Nordeste,25/06/2012,38170678.0,RESIDENCIAL AMENDOEIRA - ETAPA 4,CAIXA,FAR,Concluído,300,300,0,0,15598340.0,15598339.53
229,211.13,São Luís,MA,Nordeste,25/06/2012,38171141.0,RESIDENCIAL AMENDOEIRA - ETAPA 2,CAIXA,FAR,Concluído,500,500,0,0,25997388.0,25997388.01
230,211.13,São Luís,MA,Nordeste,25/06/2012,38171474.0,RESIDENCIAL AMENDOEIRA - ETAPA 3,CAIXA,FAR,Concluído,300,300,0,0,15598340.0,15598339.53
231,211.13,São Luís,MA,Nordeste,31/05/2012,38303267.0,RESIDENCIAL VILA MARANHAO - ETAPA II,CAIXA,FAR,Concluído,288,288,0,0,14374183.0,14374182.63
232,211.13,São Luís,MA,Nordeste,31/05/2012,38303371.0,RESIDENCIAL VILA MARANHAO - ETAPA III,CAIXA,FAR,Concluído,240,240,0,0,11988243.0,11988242.64
233,211.13,São Luís,MA,Nordeste,31/05/2012,38303485.0,RESIDENCIAL VILA MARANHAO - ETAPA IV,CAIXA,FAR,Concluído,224,224,0,0,11197520.0,11197520.24
234,211.13,São Luís,MA,Nordeste,31/05/2012,38303590.0,RESIDENCIAL VILA MARANHAO - ETAPA V,CAIXA,FAR,Concluído,272,272,0,0,13573084.0,13573083.83
235,211.13,São Luís,MA,Nordeste,31/05/2012,38303603.0,RESIDENCIAL VILA MARANHAO - ETAPA VI,CAIXA,FAR,Concluído,272,272,0,0,13599890.0,13599890.05
236,211.13,São Luís,MA,Nordeste,31/05/2012,37738734.0,RES LUIS BACELAR 1,CAIXA,FAR,Concluído,500,500,0,0,25987650.0,25987649.33
237,211.13,São Luís,MA,Nordeste,08/06/2012,37738848.0,RES LUIS BACELAR 2,CAIXA,FAR,Concluído,500,500,0,0,25987650.0,25987649.33
238,211.13,São Luís,MA,Nordeste,20/06/2012,37760809.0,RESIDENCIAL SANTO ANTONIO I,CAIXA,FAR,Concluído,360,360,0,0,18712372.0,18712371.61
239,211.13,São Luís,MA,Nordeste,20/06/2012,37761156.0,RESIDENCIAL SANTO ANTONIO II,CAIXA,FAR,Concluído,360,360,0,0,18712372.0,18712371.61
240,211.13,São Luís,MA,Nordeste,29/02/2012,31988105.0,PIANCO - VII,CAIXA,FAR,Concluído,248,248,0,0,12399909.0,12399908.76
241,211.13,São Luís,MA,Nordeste,29/02/2012,31988542.0,PIANCO - VIII,CAIXA,FAR,Concluído,248,248,0,0,12399909.0,12399908.76
242,211.13,São Luís,MA,Nordeste,13/04/2010,31847232.0,RES RIBEIRA 1,CAIXA,FAR,Concluído,252,252,0,0,9896658.0,9896657.94
243,211.13,São Luís,MA,Nordeste,13/04/2010,31847566.0,RES RIBEIRA II,CAIXA,FAR,Concluído,220,220,0,0,8642433.0,8642432.99
244,211.13,São Luís,MA,Nordeste,13/04/2010,31848143.0,RES RIBEIRA III,CAIXA,FAR,Concluído,220,220,0,0,8642448.0,8642447.97
245,211.13,São Luís,MA,Nordeste,13/04/2010,31848258.0,RES RIBEIRA IV,CAIXA,FAR,Concluído,300,300,0,0,11778007.0,11778006.61
246,211.13,São Luís,MA,Nordeste,13/04/2010,31848362.0,RES RIBEIRA V,CAIXA,FAR,Concluído,300,300,0,0,11778007.0,11778006.61
247,211.13,São Luís,MA,Nordeste,13/04/2010,31848476.0,RES RIBEIRA VI,CAIXA,FAR,Concluído,300,300,0,0,11778007.0,11778006.61
248,211.13,São Luís,MA,Nordeste,13/04/2010,31848708.0,RES RIBEIRA VII,CAIXA,FAR,Concluído,480,480,0,0,20929760.0,20929760.88
249,211.13,São Luís,MA,Nordeste,13/04/2010,31848812.0,RES RIBEIRA VIII,CAIXA,FAR,Concluído,448,448,0,0,19536120.0,19536120.9
250,211.13,São Luís,MA,Nordeste,13/04/2010,31849055.0,RES RIBEIRA IX,CAIXA,FAR,Concluído,480,480,0,0,19969804.0,19969803.88
251,210.12,Bacabal ,MA,Nordeste,18/12/2009,30238863.0,RES BELA VISTA,CAIXA,FAR,Concluído,250,250,0,0,9348907.0,9348906.77
252,210.12,Bacabal ,MA,Nordeste,29/02/2012,36828845.0,RESIDENCIAL TERRA DO SOL IV,CAIXA,FAR,Concluído,500,500,0,0,23883986.0,23883986.28
253,210.12,Bacabal ,MA,Nordeste,29/02/2012,36828950.0,RESIDENCIAL TERRA DO SOL V,CAIXA,FAR,Concluído,478,478,0,0,22919052.0,22919052.25
254,210.12,Bacabal ,MA,Nordeste,30/12/2010,34113411.0,TERRA DO SOL I,CAIXA,FAR,Concluído,490,490,0,0,18026156.0,18026156.28
255,210.12,Bacabal ,MA,Nordeste,30/12/2010,34113744.0,TERRA DO SOL II,CAIXA,FAR,Concluído,500,500,0,0,18285080.0,18285079.54
256,210.12,Bacabal ,MA,Nordeste,30/12/2010,34113963.0,TERRA DO SOL III,CAIXA,FAR,Concluído,450,450,0,0,16535746.0,16535745.59
257,210.12,Bacabal ,MA,Nordeste,28/06/2012,35958662.0,RESIDENCIAL JOSE LISBOA - ETAPA I,CAIXA,FAR,Concluído,250,250,0,0,11247704.0,11247704.14
258,210.12,Bacabal ,MA,Nordeste,28/06/2012,35958776.0,RESIDENCIAL JOSE LISBOA - ETAPA II,CAIXA,FAR,Concluído,250,250,0,0,11247704.0,11247704.14
259,210.14,Balsas ,MA,Nordeste,29/10/2012,37988507.0,RESIDENCIAL ROSA SANTOS,CAIXA,FAR,Concluído,292,292,0,0,16556797.0,16556797.26
260,210.14,Balsas ,MA,Nordeste,23/10/2012,38394833.0,RESIDENCIAL EMERSON SANTOS,CAIXA,FAR,Concluído,366,366,0,0,20859256.0,20859255.88
261,210.14,Balsas ,MA,Nordeste,29/10/2012,38409765.0,RES JOCY BARBOSA 1,CAIXA,FAR,Concluído,416,416,0,0,23585580.0,23585580.53
262,210.14,Balsas ,MA,Nordeste,22/10/2012,38410126.0,RESIDENCIAL JOAQUIM COELHO,CAIXA,FAR,Concluído,416,416,0,0,23694470.0,23694469.59
263,210.14,Balsas ,MA,Nordeste,18/12/2009,30142829.0,RES SANTA RITA DE CASSIA,CAIXA,FAR,Concluído,400,400,0,0,14779237.0,14779237.2
264,210.16,Barra do Corda ,MA,Nordeste,30/12/2010,32039200.0,ALTO TRIZIDELA,CAIXA,FAR,Não Concluído,400,0,400,0,15729716.0,14071804.26
265,210.16,Barra do Corda ,MA,Nordeste,09/06/2010,32040227.0,RES VILA MARIANO,CAIXA,FAR,Concluído,400,400,0,0,14988119.0,14988118.98
266,210.16,Barra do Corda ,MA,Nordeste,31/01/2014,40713641.0,R NOVA BARRA ETAPA 1,CAIXA,FAR,Concluído,500,500,0,0,27538982.0,27538981.16
267,210.16,Barra do Corda ,MA,Nordeste,31/01/2014,40713756.0,RES NOVA BARRA ETAPA 2,CAIXA,FAR,Concluído,500,500,0,0,27575022.0,27575022.37
268,210.17,Barreirinhas ,MA,Nordeste,31/05/2013,40211476.0,RESIDENCIAL MUNDICO COSME - ETAPA 1,CAIXA,FAR,Concluído,500,500,0,0,28339284.0,28339283.46
269,210.17,Barreirinhas ,MA,Nordeste,31/05/2013,40211708.0,RESIDENCIAL MUNDICO COSME - ETAPA 2,CAIXA,FAR,Concluído,150,150,0,0,8501897.0,8501897.4
270,210.29,Carutapera ,MA,Nordeste,29/05/2014,41049443.0,WADECYR AQUINO1,CAIXA,FAR,Não Concluído,500,0,500,0,25708496.0,23037384.14
271,210.3,Caxias ,MA,Nordeste,28/06/2013,40714229.0,RES VILA PARAISO BL E,CAIXA,FAR,Concluído,500,500,0,0,28472406.0,28472406.52
272,210.3,Caxias ,MA,Nordeste,28/06/2013,40714333.0,RES VILA PARAISO BL F,CAIXA,FAR,Concluído,500,500,0,0,28475380.0,28475380.9
273,210.3,Caxias ,MA,Nordeste,25/01/2013,40149122.0,RES VILA PARAISO BL C,CAIXA,FAR,Concluído,500,500,0,0,28499850.0,28499850.14
274,210.3,Caxias ,MA,Nordeste,25/01/2013,40149340.0,RESIDENCIAL VILA PARAISO BLOCO D,CAIXA,FAR,Concluído,500,500,0,0,28499850.0,28499850.14
275,210.3,Caxias ,MA,Nordeste,23/12/2009,30251720.0,RES STA TEREZINHA I,CAIXA,FAR,Concluído,448,448,0,0,16521935.0,16521935.23
276,210.3,Caxias ,MA,Nordeste,23/11/2009,29879378.0,RES EUGENIO COUTINHO - BL A,CAIXA,FAR,Concluído,500,500,0,0,18675444.0,18675444.4
277,210.3,Caxias ,MA,Nordeste,23/11/2009,29879600.0,RES EUGENIO COUTINHO BL B,CAIXA,FAR,Concluído,500,500,0,0,18675444.0,18675444.4
278,210.3,Caxias ,MA,Nordeste,23/11/2009,29879714.0,RES EUGENIO COUTINHO BL C,CAIXA,FAR,Concluído,500,500,0,0,18675444.0,18675444.4
279,210.3,Caxias ,MA,Nordeste,23/11/2009,29879828.0,RES EUGENIO COUTINHO BL D,CAIXA,FAR,Concluído,500,500,0,0,18675444.0,18675444.4
280,210.32,Chapadinha ,MA,Nordeste,23/12/2009,30141468.0,LOT JOSE DE SOUSA ALMEIDA A,CAIXA,FAR,Concluído,500,500,0,0,18630994.0,18630993.2
281,210.32,Chapadinha ,MA,Nordeste,23/12/2009,30141573.0,LOT JOSE DE SOUSA ALMEIDA B,CAIXA,FAR,Concluído,500,500,0,0,18630994.0,18630993.2
282,210.32,Chapadinha ,MA,Nordeste,10/06/2013,39197323.0,RES RENASCER 1,CAIXA,FAR,Concluído,449,449,0,0,35338916.0,34160451.36
283,210.32,Chapadinha ,MA,Nordeste,31/05/2013,39197437.0,RES RENASCER 2,CAIXA,FAR,Concluído,419,419,0,0,28834561.01,26713521.22
284,210.33,Codó ,MA,Nordeste,05/01/2012,35945255.0,RESIDENCIAL ZITO ROLIM I - ETAPA A,CAIXA,FAR,Concluído,500,500,0,0,22499928.0,22499928.35
285,210.33,Codó ,MA,Nordeste,05/01/2012,35945369.0,RESIDENCIAL ZITO ROLIM I - ETAPA B,CAIXA,FAR,Concluído,500,500,0,0,22499928.0,22499928.35
286,210.33,Codó ,MA,Nordeste,23/12/2009,30141687.0,LOT SANTA RITA A,CAIXA,FAR,Concluído,500,500,0,0,18615916.0,18615916.01
287,210.33,Codó ,MA,Nordeste,23/12/2009,30141918.0,LOT SANTA RITA B,CAIXA,FAR,Concluído,500,500,0,0,18615916.0,18615916.01
288,210.36,Coroatá ,MA,Nordeste,08/07/2010,32009051.0,RES ECO COROATA II,CAIXA,FAR,Concluído,200,200,0,0,7372077.0,7372077.01
289,210.36,Coroatá ,MA,Nordeste,01/04/2010,31850418.0,ECO COROATA 1,CAIXA,FAR,Concluído,500,500,0,0,18770328.0,18770327.98
290,210.36,Coroatá ,MA,Nordeste,28/12/2012,39094445.0,RESIDENCIAL ECO MARAJA ETAPA 1,CAIXA,FAR,Concluído,500,500,0,0,28496818.0,28496817.67
291,210.36,Coroatá ,MA,Nordeste,28/12/2012,39094551.0,RESIDENCIAL ECO MARAJA ETAPA 2,CAIXA,FAR,Concluído,500,500,0,0,28496818.0,28496817.67
292,210.48,Grajaú ,MA,Nordeste,16/12/2010,32409144.0,RES JOANA BATISTA DE ARRUDA,CAIXA,FAR,Concluído,500,500,0,0,18073310.0,18073310.77
293,210.48,Grajaú ,MA,Nordeste,08/04/2010,30142601.0,RES FREI ALBERTO BERETA II,CAIXA,FAR,Concluído,352,352,0,0,13142150.0,13142150.44
294,210.48,Grajaú ,MA,Nordeste,08/04/2010,30247747.0,RES FREI ALBERTO BERETA I,CAIXA,FAR,Concluído,352,352,0,0,13142267.0,13142267.21
295,210.53,Imperatriz ,MA,Nordeste,13/04/2010,31849837.0,RES ITAMAR GUARA I,CAIXA,FAR,Concluído,500,500,0,0,18691238.0,18691237.94
296,210.53,Imperatriz ,MA,Nordeste,13/04/2010,31849941.0,RES ITAMAR GUARAH 2,CAIXA,FAR,Concluído,500,500,0,0,18711838.0,18711838.59
297,210.53,Imperatriz ,MA,Nordeste,08/07/2010,32414037.0,RES TEOTONIO VILELA 1,CAIXA,FAR,Concluído,500,500,0,0,25841046.0,25665317.35
298,210.53,Imperatriz ,MA,Nordeste,08/07/2010,32414141.0,RES TEOTONIO VILELA II,CAIXA,FAR,Concluído,420,420,0,0,21716890.0,21562097.11
299,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38664431.0,CANTO DA SERRA1,CAIXA,FAR,Não Concluído,420,0,420,0,52533132.07,49809724.36
300,220.7,Oeiras ,PI,Nordeste,30/07/2018,37455835.0,MCMV - RESIDENCIAL ALTO DA CANELA I,CAIXA,FAR,Concluído,30,30,0,0,1950000.0,1950000.0
301,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38664651.0,CANTO DA SERRA2,CAIXA,FAR,Não Concluído,500,0,500,0,43450356.22,41681029.62
302,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38664765.0,CANTO DA SERRA3,CAIXA,FAR,Não Concluído,400,0,400,0,50949257.25,22460524.18
303,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38828312.0,CANT DA SERRA 4,CAIXA,FAR,Não Concluído,500,0,500,0,55803484.84,30703359.19
304,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38828750.0,CANT DA SERRA5,CAIXA,FAR,Não Concluído,300,0,300,0,36099450.4,17277644.35
305,210.53,Imperatriz ,MA,Nordeste,27/11/2012,38828864.0,CANT DA SERRA 6,CAIXA,FAR,Não Concluído,500,0,500,0,40869697.58,37024390.04
